Information Type,Time,Bus ID,Monitor Tag/ Datarate,Unique Message ID
BUS MESSAGES,18.000000000007933,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.000168775007932,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.00017077500793,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.00033955000793,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.000341550007928,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.000510325007927,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,18.5,CAN_0,0.0675
BUS DATARATE,18.5,CAN_2,0.0675
BUS DATARATE,18.5,CAN_1,0.0675
BUS MESSAGES,18.500000000008306,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.500168775008305,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.500170775008304,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.500339550008302,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.5003415500083,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.5005103250083,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,19.0,CAN_0,0.0675
BUS DATARATE,19.0,CAN_2,0.0675
BUS DATARATE,19.0,CAN_1,0.0675
BUS MESSAGES,19.000000000008484,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.000168775008483,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.00017077500848,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.00033955000848,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.00034155000848,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.000510325008477,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,19.5,CAN_0,0.0675
BUS DATARATE,19.5,CAN_2,0.0675
BUS DATARATE,19.5,CAN_1,0.0675
BUS MESSAGES,19.50000000000889,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.500168775008888,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.500170775008886,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.500339550008885,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.500341550008883,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.500510325008882,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,20.0,CAN_0,0.0675
BUS DATARATE,20.0,CAN_2,0.0675
BUS DATARATE,20.0,CAN_1,0.0675
BUS MESSAGES,20.000000000008985,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.000168775008984,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.000170775008982,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.00033955000898,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.00034155000898,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.000510325008978,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,20.5,CAN_0,0.0675
BUS DATARATE,20.5,CAN_2,0.0675
BUS DATARATE,20.5,CAN_1,0.0675
BUS MESSAGES,20.50000000000939,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.50016877500939,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.500170775009387,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.500339550009386,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.500341550009384,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
